name,sounding_cm,ullage_cm,trim,heel,volume_m3,correction_m3
Sludge Tank,170,130,-2,nan,9.3,nan
Sludge Tank,170,130,-1,nan,9.3,nan
Sludge Tank,170,130,0,nan,9.3,nan
Sludge Tank,170,130,1,nan,9.4,nan
Sludge Tank,170,130,2,nan,9.4,nan
Sludge Tank,170,130,nan,P2,nan,0.6
Sludge Tank,170,130,nan,P1,nan,0.3
Sludge Tank,170,130,nan,S-1,nan,-0.3
Sludge Tank,170,130,nan,S-2,nan,-0.6
Sludge Tank,175,125,-6,nan,9.6,nan
Sludge Tank,175,125,-4,nan,9.6,nan
Sludge Tank,175,125,-3,nan,9.6,nan
Sludge Tank,175,125,-2,nan,9.7,nan
Sludge Tank,175,125,-1,nan,9.7,nan
Sludge Tank,175,125,0,nan,9.7,nan
Sludge Tank,175,125,1,nan,9.8,nan
Sludge Tank,175,125,2,nan,9.8,nan
Sludge Tank,175,125,nan,P2,nan,0.6
Sludge Tank,175,125,nan,P1,nan,0.3
Sludge Tank,175,125,nan,S-1,nan,-0.3
Sludge Tank,175,125,nan,S-2,nan,-0.6
Sludge Tank,180,120,-6,nan,10.0,nan
Sludge Tank,180,120,-4,nan,10.0,nan
Sludge Tank,180,120,-3,nan,10.0,nan
Sludge Tank,180,120,-2,nan,10.1,nan
Sludge Tank,180,120,-1,nan,10.1,nan
Sludge Tank,180,120,0,nan,10.1,nan
Sludge Tank,180,120,1,nan,10.1,nan
Sludge Tank,180,120,2,nan,10.2,nan
Sludge Tank,180,120,nan,P2,nan,0.6
Sludge Tank,180,120,nan,P1,nan,0.3
Sludge Tank,180,120,nan,S-1,nan,-0.3
Sludge Tank,180,120,nan,S-2,nan,-0.6
Sludge Tank,185,115,-6,nan,10.4,nan
Sludge Tank,185,115,-4,nan,10.4,nan
Sludge Tank,185,115,-3,nan,10.4,nan
Sludge Tank,185,115,-2,nan,10.5,nan
Sludge Tank,185,115,-1,nan,10.5,nan
Sludge Tank,185,115,0,nan,10.5,nan
Sludge Tank,185,115,1,nan,10.5,nan
Sludge Tank,185,115,2,nan,10.6,nan
Sludge Tank,185,115,nan,P2,nan,0.6
Sludge Tank,185,115,nan,P1,nan,0.3
Sludge Tank,185,115,nan,S-1,nan,-0.3
Sludge Tank,185,115,nan,S-2,nan,-0.6
Sludge Tank,190,110,-6,nan,10.8,nan
Sludge Tank,190,110,-4,nan,10.8,nan
Sludge Tank,190,110,-3,nan,10.8,nan
Sludge Tank,190,110,-2,nan,10.9,nan
Sludge Tank,190,110,-1,nan,10.9,nan
Sludge Tank,190,110,0,nan,10.9,nan
Sludge Tank,190,110,1,nan,10.9,nan
Sludge Tank,190,110,2,nan,11.0,nan
Sludge Tank,190,110,nan,P2,nan,0.6
Sludge Tank,190,110,nan,P1,nan,0.3
Sludge Tank,190,110,nan,S-1,nan,-0.3
Sludge Tank,190,110,nan,S-2,nan,-0.6
Sludge Tank,195,105,-6,nan,11.2,nan
Sludge Tank,195,105,-4,nan,11.2,nan
Sludge Tank,195,105,-3,nan,11.2,nan
Sludge Tank,195,105,-2,nan,11.3,nan
Sludge Tank,195,105,-1,nan,11.3,nan
Sludge Tank,195,105,0,nan,11.3,nan
Sludge Tank,195,105,1,nan,11.3,nan
Sludge Tank,195,105,2,nan,11.4,nan
Sludge Tank,195,105,nan,P2,nan,0.6
Sludge Tank,195,105,nan,P1,nan,0.3
Sludge Tank,195,105,nan,S-1,nan,-0.3
Sludge Tank,195,105,nan,S-2,nan,-0.6
Sludge Tank,200,100,-6,nan,11.6,nan
Sludge Tank,200,100,-4,nan,11.6,nan
Sludge Tank,200,100,-3,nan,11.6,nan
Sludge Tank,200,100,-2,nan,11.7,nan
Sludge Tank,200,100,-1,nan,11.7,nan
Sludge Tank,200,100,0,nan,11.7,nan
Sludge Tank,200,100,1,nan,11.7,nan
Sludge Tank,200,100,2,nan,11.8,nan
Sludge Tank,200,100,nan,P2,nan,0.6
Sludge Tank,200,100,nan,P1,nan,0.3
Sludge Tank,200,100,nan,S-1,nan,-0.3
Sludge Tank,200,100,nan,S-2,nan,-0.6
Sludge Tank,205,95,-6,nan,11.9,nan
Sludge Tank,205,95,-4,nan,12.0,nan
Sludge Tank,205,95,-3,nan,12.0,nan
Sludge Tank,205,95,-2,nan,12.1,nan
Sludge Tank,205,95,-1,nan,12.1,nan
Sludge Tank,205,95,0,nan,12.1,nan
Sludge Tank,205,95,1,nan,12.1,nan
Sludge Tank,205,95,2,nan,12.2,nan
Sludge Tank,205,95,nan,P2,nan,0.6
Sludge Tank,205,95,nan,P1,nan,0.3
Sludge Tank,205,95,nan,S-1,nan,-0.3
Sludge Tank,205,95,nan,S-2,nan,-0.6
Sludge Tank,210,90,-6,nan,12.3,nan
Sludge Tank,210,90,-4,nan,12.4,nan
Sludge Tank,210,90,-3,nan,12.4,nan
Sludge Tank,210,90,-2,nan,12.4,nan
Sludge Tank,210,90,-1,nan,12.5,nan
Sludge Tank,210,90,0,nan,12.5,nan
Sludge Tank,210,90,1,nan,12.5,nan
Sludge Tank,210,90,2,nan,12.6,nan
Sludge Tank,210,90,nan,P2,nan,0.6
Sludge Tank,210,90,nan,P1,nan,0.3
Sludge Tank,210,90,nan,S-1,nan,-0.3
Sludge Tank,210,90,nan,S-2,nan,-0.6
Sludge Tank,215,85,-6,nan,12.7,nan
Sludge Tank,215,85,-4,nan,12.8,nan
Sludge Tank,215,85,-3,nan,12.8,nan
Sludge Tank,215,85,-2,nan,12.8,nan
Sludge Tank,215,85,-1,nan,12.9,nan
Sludge Tank,215,85,0,nan,12.9,nan
Sludge Tank,215,85,1,nan,12.9,nan
