name,sounding_cm,ullage_cm,trim,heel,volume_m3,correction_m3
UREA_P,85.0,145.0,nan,P2,nan,-0.3
UREA_P,85.0,145.0,nan,P1,nan,-0.1
UREA_P,85.0,145.0,nan,S-1,nan,0.1
UREA_P,85.0,145.0,nan,S-2,nan,0.3
UREA_P,90.0,140.0,-6,nan,16.7,nan
UREA_P,90.0,140.0,-4,nan,16.5,nan
UREA_P,90.0,140.0,-3,nan,16.4,nan
UREA_P,90.0,140.0,-2,nan,16.3,nan
UREA_P,90.0,140.0,-1,nan,16.2,nan
UREA_P,90.0,140.0,0,nan,16.1,nan
UREA_P,90.0,140.0,1,nan,15.9,nan
UREA_P,90.0,140.0,2,nan,15.8,nan
UREA_P,90.0,140.0,nan,P2,nan,-0.3
UREA_P,90.0,140.0,nan,P1,nan,-0.1
UREA_P,90.0,140.0,nan,S-1,nan,0.1
UREA_P,90.0,140.0,nan,S-2,nan,0.3
UREA_P,95.0,135.0,-6,nan,17.5,nan
UREA_P,95.0,135.0,-4,nan,17.3,nan
UREA_P,95.0,135.0,-3,nan,17.2,nan
UREA_P,95.0,135.0,-2,nan,17.1,nan
UREA_P,95.0,135.0,-1,nan,17.0,nan
UREA_P,95.0,135.0,0,nan,16.8,nan
UREA_P,95.0,135.0,1,nan,16.7,nan
UREA_P,95.0,135.0,2,nan,16.6,nan
UREA_P,95.0,135.0,nan,P2,nan,-0.3
UREA_P,95.0,135.0,nan,P1,nan,-0.1
UREA_P,95.0,135.0,nan,S-1,nan,0.1
UREA_P,95.0,135.0,nan,S-2,nan,0.3
UREA_P,100.0,130.0,-6,nan,18.3,nan
UREA_P,100.0,130.0,-4,nan,18.1,nan
UREA_P,100.0,130.0,-3,nan,18.0,nan
UREA_P,100.0,130.0,-2,nan,17.9,nan
UREA_P,100.0,130.0,-1,nan,17.8,nan
UREA_P,100.0,130.0,0,nan,17.6,nan
UREA_P,100.0,130.0,1,nan,17.5,nan
UREA_P,100.0,130.0,2,nan,17.4,nan
UREA_P,100.0,130.0,nan,P2,nan,-0.3
UREA_P,100.0,130.0,nan,P1,nan,-0.1
UREA_P,100.0,130.0,nan,S-1,nan,0.1
UREA_P,100.0,130.0,nan,S-2,nan,0.3
UREA_P,105.0,125.0,-6,nan,19.1,nan
UREA_P,105.0,125.0,-4,nan,18.9,nan
UREA_P,105.0,125.0,-3,nan,18.8,nan
UREA_P,105.0,125.0,-2,nan,18.7,nan
UREA_P,105.0,125.0,-1,nan,18.5,nan
UREA_P,105.0,125.0,0,nan,18.4,nan
UREA_P,105.0,125.0,1,nan,18.3,nan
UREA_P,105.0,125.0,2,nan,18.2,nan
UREA_P,105.0,125.0,nan,P2,nan,-0.3
UREA_P,105.0,125.0,nan,P1,nan,-0.1
UREA_P,105.0,125.0,nan,S-1,nan,0.1
UREA_P,105.0,125.0,nan,S-2,nan,0.3
UREA_P,110.0,120.0,-6,nan,19.9,nan
UREA_P,110.0,120.0,-4,nan,19.7,nan
UREA_P,110.0,120.0,-3,nan,19.6,nan
UREA_P,110.0,120.0,-2,nan,19.5,nan
UREA_P,110.0,120.0,-1,nan,19.3,nan
UREA_P,110.0,120.0,0,nan,19.2,nan
UREA_P,110.0,120.0,1,nan,19.1,nan
UREA_P,110.0,120.0,2,nan,19.0,nan
UREA_P,110.0,120.0,nan,P2,nan,-0.3
UREA_P,110.0,120.0,nan,P1,nan,-0.1
